,"Active Status","Customer","Balance","Balance Total","Company","Mr./Ms./...","First Name","M.I.","Last Name","Primary Contact","Main Phone","Fax","Alt. Phone","Secondary Contact","Job Title","Main Email","Bill to 1","Bill to 2","Bill to 3","Bill to 4","Bill to 5","Ship to 1","Ship to 2","Ship to 3","Ship to 4","Ship to 5","Customer Type","Terms","Rep","Sales Tax Code","Tax item","Resale Num","Account No.","Credit Limit","Job Status","Job Type","Job Description","Start Date","Projected End","End Date"
,"Active","Tenet Practice Resources:13-7685 Dr. Fatima Sayeed",3250.00,3250.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7706 Palanpurwala Pediatrics Healthcar",1400.00,1400.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7707 Palanpurwala Pediatrics Healthcar",1400.00,1400.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7708 Palanpurwala Pediatrics Healthcar",1400.00,1400.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7709 Palanpurwala Pediatrics Healthcar",1400.00,1400.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7710 Palanpurwala Pediatrics Healthcar",1400.00,1400.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7715 Dr. Jonathan Staton",3250.00,3250.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7759 Texas Cardiac Rockwall - 3142 TX",2600.00,2600.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7760 Texas Cardiac Rowlett - 7801 TX",2600.00,2600.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7761Texas Cardiac Wylie TX",2600.00,2600.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7852 Brighton Timeshare Philadelphia",3250.00,3250.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-7876 Texas Medical Arts Houston TX",3250.00,3250.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","Tenet Practice Resources:13-8051 Osuji Little York Houston TX",3250.00,3250.00,,,,,,,,,,,,,"Mr. David Sassano","Tenet Practice Resources","10847 Lockspring Drive","Dallas, TX 75218",,,,,,,,,,,,,,"",,,,,,
,"Active","The Abbey Company",0.00,0.00,,,,,,,,,,,,,"Mr. Donald Abbey - Chairman / CEO","The Abbey Company","310 Golden Shore","Suite 300","Long Beach, CA 90802",,,,,,,,,,,,,"",,,,,,
,"Active","The Bancorp Bank",0.00,8500.00,,,,,,,,,,,,,"Meredith McGovern","The Bancorp Bank","1818 Market Street","28th Floor","Philadelphia, PA 19103",,,,,,,,,,,,,"",,,,,,
,"Active","The Bancorp Bank:13-8045 2060 Detwiler Harleysville PA",8500.00,8500.00,,,,,,,,,,,,,"Meredith McGovern","The Bancorp Bank","1818 Market Street","28th Floor","Philadelphia, PA 19103",,,,,,,,,,,,,"",,,,,,
,"Active","The Bank of Commerce",0.00,0.00,"The Bank of Commerce","Mr.","Don",,"Krueger","Don Krueger","630-350-5053",,,,,,"The Bank of Commerce","Connie Saiger","171 E. Irving Park Road","Wood Dale, IL 60191",,,,,,,,,,,,,,"",,,,,,
,"Active","The Burnham Companies",0.00,0.00,,,,,,,,,,,,,"Mr. Jake Paschen - President","The Burnham Companies","200 S. Wacker Drive","Chicago, IL 60606",,,,,,,,,,,,,,"",,,,,,
,"Active","The CIT Group/Business Credit Inc.",0.00,0.00,"The CIT Group/Business Credit Inc.","Ms.","Becky",,"Martin","Becky Martin",,,,,,,"Ms. Becky Martin","The CIT Group/Business Credit Inc.","Retail Finance Group","300 S. Grand Ave., 10th Floor","Los Angeles, CA  90071",,,,,,,,,,,,,"",,,,,,
,"Active","The Dinerstein Companies",0.00,0.00,,,,,,,,,,,,,"Mr. Josh Vasbinder","The Dinerstein Companies","1011 Camino Del Mar","Del Mar, CA 92014",,,,,,,,,,,,,,"",,,,,,
,"Active","The Estate of James Flanagan",0.00,0.00,"The Estate of James Flanagan","Mr.","Robert",,"Landers","Robert Landers",,"847-733-2690",,,,,"The Estate of James Flanagan","c/o Mr. Robert Landers","Heil, Heil, Smart, & Golee, Inc.","1515 Chicago Avenue","Evanston, Illinois 60201",,,,,,,,,"Non",,,,"",,,,,,
,"Active","The Estate of Paulin Gwin",0.00,0.00,,,,,,,,,,,,,"Nadine Hoover & Bill Hoover","The Estate of Paulin Gwin","1417 W. Pettigrew Street","Durham, NC 27705-4820",,,,,,,,,,,,,,"",,,,,,
,"Active","The Hanover Company",0.00,0.00,,,,,,,,,,,,,"The Hanover Company","5847 San Felipe","Suite 3600","Houston, TX 77057",,,,,,,,,,,,,,"",,,,,,
,"Active","The Huff Alternative Fund, L.P.",0.00,0.00,,,,,,,,,,,,,"Ms. Teresa L. Cannellos - Controller","The Huff Alternative Fund, L.P.","67 E. Park Place","9th Floor","Morristown, NJ 07960",,,,,,,,,,,,,"",,,,,,
,"Active","The Huntington National Bank",0.00,0.00,,,,,,,,,,,,,"Nathaniel Briscoe","The Huntington National Bank","HBI Commercial R/E Technical Services","41 South High Street (HC0723)","Columbus, OH 43215",,,,,,,,,,,,,"",,,,,,
,"Active","The Koll Company",0.00,5750.00,,,,,,,,,,,,,"Mr. Jay Spurgiasz","Chief Financial Officer","The Koll Company","17880 Fitch Avenue","Irvine, CA 92614",,,,,,,,,,,,,"",,,,,,
,"Active","The Koll Company:13-6305M2 Canyon Plaza Las Vegas, NV",1500.00,1500.00,,,,,,,,,,,,,"Mr. Jay Spurgiasz","Chief Financial Officer","The Koll Company","17880 Fitch Avenue","Irvine, CA 92614",,,,,,,,,,,,,"",,,,,,
,"Active","The Koll Company:13-6306M2 East Sahara Commerce Center NV",1250.00,1250.00,,,,,,,,,,,,,"Mr. Jay Spurgiasz","Chief Financial Officer","The Koll Company","17880 Fitch Avenue","Irvine, CA 92614",,,,,,,,,,,,,"",,,,,,
,"Active","The Koll Company:13-6307M2 Redwood Business Park UT",3000.00,3000.00,,,,,,,,,,,,,"Mr. Jay Spurgiasz","Chief Financial Officer","The Koll Company","17880 Fitch Avenue","Irvine, CA 92614",,,,,,,,,,,,,"",,,,,,
,"Active","The Kroger Company",0.00,0.00,,,,,,,,,,,,,"The Kroger Co.","4111 Executive Parkway","Westerville, OH 43081","Attn: Mr. Jeffery J. Bieber","          Real Estate Manager",,,,,,,,,,,,,"",,,,,,
,"Active","The Muller Company",0.00,0.00,,,,,,,,,,,,,"Mr. Brandon R. Muller","The Muller Company","1881 Von Karman Avenue","Suite 400","Irvine, CA 92612",,,,,,,,,,,,,"",,,,,,
,"Active","The Oak Realty Group, Inc.",0.00,0.00,"The Oak Realty Group, Inc.","Mr.","Adam","M.","Levine","Adam M. Levine","847-400-5700","847-400-5403",,,,"alevine@oakrealtygroup.com.com","Mr. Adam M. Levine","The Oak Realty Group, Inc.","950 Skokie Blvd., Suite 205","Northbrook, IL 60062",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","The Park Bank",0.00,0.00,"The Park Bank","Mr.","Peter",,"Benson","Peter Benson",,,,,,,"Mr. Peter Benson","The Park Bank","P. O. Box 8969","Madison, WI  53708-8969",,,,,,,,,,,,,,"",,,,,,
,"Active","The PrivateBank",0.00,0.00,,,,,,,,,,,,,"Jake Noble - Vice President","The PrivateBank","70 West Madison, Suite 800","Chicago, IL 60602",,,,,,,,,,,,,,"",,,,,,
,"Active","The Prudential Insurance Company",0.00,0.00,,,,,,,,,,,,,"Renee Dybala","The Prudential Insurance Company","      of America","180 N. Stetson, Ste. 5600","Chicago, IL 60601",,,,,,,,,,,,,"",,,,,,
,"Active","The Taxman Corporation",0.00,0.00,,,,,,,,,,,,,"The Taxman Corporation","5215 Old Orchard Road","Suite 130","Skokie, IL 60077",,,,,,,,,,,,,,"",,,,,,
,"Active","The Townsend Group",0.00,0.00,,,,,,,,,,,,,"Mr. Nick Rittenhouse - Associate","The Townsend Group","601 Montgomery Street","Suite 525","San Francisco, CA 94111",,,,,,,,,,,,,"",,,,,,
,"Active","The Travelers Companies, Inc.",0.00,0.00,,,,,,,,,,,,,"Mr. Robert K. O'Leary, Jr.","Senior Portfolio Manager","The Travelers Companies, Inc.","385 Washington Street, NB12A","St. Paul, Minnesota 55102-1396",,,,,,,,,,,,,"",,,,,,
,"Active","The Tuckerman Group, LLC",0.00,0.00,"The Tuckerman Group, LLC","Ms","Lisa",,"Nordstrom","Lisa Nordstrom",,,,,,,"NASI X, LLC","The Tuckerman Group, LLC","Lisa Nordstrom","10 South Wacker Drive, Suite 3250","Chicago, Illinois 60606",,,,,,,,,,,,,"",,,,,,
,"Active","Thoner, Birmingham, Lindley and Smith",0.00,0.00,,,,,,,,,,,,,"Mr. Jack Thoner - Managing Partner","Thoner, Birmingham, Lindley and Smith","1655 Northgate Forest Drive","Houston, TX 77068",,,,,,,,,,,,,,"",,,,,,
,"Active","Thoner, Birmingham, Lindley and Smith:10-2980B Tres Vidas Apartments, CA",0.00,0.00,,,,,,,,,,,,,"Mr. Jack Thoner - Managing Partner","Thoner, Birmingham, Lindley and Smith","1655 Northgate Forest Drive","Houston, TX 77068",,,,,,,,,,,,,,"",,,,,,
,"Active","TierOne Bank",0.00,0.00,"TierOne Bank","Mr.","Luke","J.","Traynowicz","Luke J. Traynowicz","402-475-0521",,"1-800-288-0722",,,,"Mr. Luke J. Traynowicz","TierOne Bank","1235 N. Street/PO Box 83009","Lincoln, NE  68501-3009",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","TimeSquare Capital",0.00,0.00,,,,,,,,,,,,,"Guy Nesdale","Time Square Capital","1515 Broadway","Suite 11 - 71","New York, NY 10036",,,,,,,,,,,,,"",,,,,,
,"Active","Tishman Speyer Australia Limited",0.00,0.00,,,,,,,,,,,,,"Tishman Speyer Australia Limited","Level 12, The Chifley Tower","2 Chifley Square","Sydney NSW 2000","Attn: Messrs. G. Kelly and R. Haddock",,,,,,,,,,,,,"",,,,,,
,"Active","TK Holdings",0.00,0.00,"TK Holdings","Ms.","Susan","E.","Edlein","Susan E. Edlein",,,,,,,"Ms. Susan E. Edlein","Holland & Knight LLP","One Atlantic Center,Suite 2000","1201 W. Peachtree Street","Atlanta, GA  30309-3453",,,,,,,,,,,,,"",,,,,,
,"Active","Torrey Pines Bank",0.00,0.00,,,,,,,,,,,,,"Stuart McCoy, Sr Vice President","Torrey Pine Bank","12220 El Camino Real","Suite 100","San Diego, CA 92130",,,,,,,,,,,,,"",,,,,,
,"Active","Transwestern Investment Company",0.00,0.00,,,,,,,,,,,,"Timothy.Phair@transwestern.net","Tim Phair - Vice President","Transwestern Investment Company","150 North Wacker Drive, Suite 800","Chicago, IL 60606",,,,,,,,,,,,,,"",,,,,,
,"Active","Tremont Realty Capital",0.00,0.00,"Tremont Realty Capital","Mr.","Thomas","J.","Lorenzini","Thomas J. Lorenzini",,"312-587-1623",,,,,"Mr. Thomas J. Lorenzini","Managing Director","Tremont Realty Capital","30 N.LaSalle Street, Suite 2050","Chicago, IL  60602",,,,,,,,,"Non",,,,"",,,,,,
,"Active","U.S. Bank",0.00,0.00,,,,,,,,,,,,,"Jan Heidecker - Sr. Review Appraiser","US Bank","2845 Linden Court","Loveland, CO 80538",,,,,,,,,,,,,,"",,,,,,
,"Active","U.S. Equities Realty",0.00,0.00,,,,,,,,,,,,,"Mr. Robert A. Wislow - Chairman","U.S. Equities Realty","20 North Michigan Avenue","Suite 400","Chicago, IL 60620",,,,,,,,,,,,,"",,,,,,
,"Active","UBS Investment Bank",0.00,0.00,"UBS Investment Bank","Mr.","John",,"Bucci","John Bucci",,,,,,"Jojn Bucci@UBS.com","Mr. John Bucci","UBS Investment Bank","1285 Avenue of the Americas","New York, NY 10019",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","UBS Realty Investors LLC",0.00,152275.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Realty Investors LLC:13-7491 UBS 3RD Q 2013 Portfolio 6100",7100.00,7100.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Realty Investors LLC:13-7492 UBS 3RD Q 2013 Portfolio TPI",22950.00,22950.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Realty Investors LLC:13-7494 UBS 3RD Q 2013 Portfolio 2300",7000.00,7000.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Realty Investors LLC:13-7495 UBS 3RD Q 2013 Portfolio TPF",107625.00,107625.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Realty Investors LLC:13-7517 UBS 3RD Q 2013 Portfolio 1000",1500.00,1500.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Realty Investors LLC:13-7518 UBS 3RD Q 2013 Portfolio 1600",4300.00,4300.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Realty Investors LLC:13-7538 UBS 3RD Q 2013 Portfolio 1349",1800.00,1800.00,,,,,,,,,,,,,"Mr. Christopher K. Taylor - Director","UBS Realty Investors LLC","242 Trumbull Street","Hartford, CT 06103-1212",,,,,,,,,,,,,,"",,,,,,
,"Active","UBS Securities LLC",0.00,0.00,,,,,,,,,,,,,"Mr. Craig Klein","UBS Securities LLC","299 Park Avenue","New York, NY 10171",,,,,,,,,,,,,,"",,,,,,
,"Active","UMPQUA BANK - Real Estate Valuation Servi",0.00,0.00,,,,,,,,,,,,,"Karen J. Strom - Vice President","UMPQUA BANK - Real Estate Valuation Serv.","6650 SW Redwood Lane, Suite 215","Mail Code: 300-2-REVS","Tigard, OR 97224",,,,,,,,,,,,,"",,,,,,
,"Active","UMWA Health & Retirement Funds",0.00,0.00,,,,,,,,,,,,,"Mr. Robert Magalski, CFA","UMWA Health & Retirement Funds","2121 K Street NW","Suite 350","Washington, DC 20037",,,,,,,,,,,,,"",,,,,,
,"Active","Union Bank & Trust Company",0.00,0.00,"Union Bank & Trust Company","Ms.","Karen","J.","Cenovic","Karen J. Cenovic","402-827-1999",,,,,,"Ms. Karen J. Cenovic","Union Bank & Trust Company","2720 South 177 Street","P. O. Box 542080","Omaha, NE  68154-9988",,,,,,,,,,,,,"",,,,,,
,"Active","Union Bank, N.A.",0.00,20500.00,,,,,,,,,,,,,"Union Bank, N.A.","Dale Smith","Commercial Appraisal Section","500 S. Main Street 320","Orange, CA 92868",,,,,,,,,,,,,"",,,,,,
,"Active","Union Bank, N.A.:13-7768 10801 6th Street Rancho Cucamonga",7500.00,7500.00,,,,,,,,,,,,,"Union Bank, N.A.","Dale Smith","Commercial Appraisal Section","500 S. Main Street 320","Orange, CA 92868",,,,,,,,,,,,,"",,,,,,
,"Active","Union Bank, N.A.:13-7805 Outlets at Traverse Mountain UT",13000.00,13000.00,,,,,,,,,,,,,"Union Bank, N.A.","Dale Smith","Commercial Appraisal Section","500 S. Main Street 320","Orange, CA 92868",,,,,,,,,,,,,"",,,,,,
,"Active","United Central Bank",0.00,0.00,,,,,,,,,,,,,"Denise Tiller","United Central Bank","955 W. 175th Street","Homewood, IL 60430",,,,,,,,,,,,,,"",,,,,,
,"Active","University of Illinois Foundation",0.00,0.00,"University of Illinois Foundation","Mr.","Bradley","K.","Hatfield","Bradley K. Hatfield",,,,,,,"Mr. Bradley K. Hatfield","Vice President for Administration","University of Illinois Foundation","1305 W. Green Street","Urbana, IL  61801",,,,,,,,,,,,,"",,,,,,
,"Active","Urdang Capital Management, Inc.",0.00,0.00,,,,,,,,,,,,,"Mark B. Greco","Urdang Capital Management","630 West Germantown Pike, Suite 300","Plymouth Meeting, PA 19462",,,,,,,,,,,,,,"",,,,,,
,"Active","US Bank",0.00,0.00,"US Bank",,,,,,,,,,,,"Ms. Sandra Spivey","US Bank, Trustee","Nevada Financial Center","2300 W. Sahara, Suite 200","Las Vegas, NV  89102",,,,,,,,,,,,,"",,,,,,
,"Active","US Bankcorp Community Development Corp.",0.00,0.00,"US Bankcorp Community Development Corp.","Ms.","Mandy",,"Kozminske","Mandy Kozminske",,,,,,,"Ms. Mandy Kozminske","US Bankcorp Community Development Corp.","1307 Washington Ave., Suite 300","Mail Code: SL-MO-RMCD","St. Louis, MO  63103",,,,,,,,,,,,,"",,,,,,
,"Active","US Equities (69 W. Washington Mgmt LLC)",0.00,0.00,"69 W. Washington Mgmt. Co., LLC","Mr.","Keith",,"Thomas","Keith Thomas",,,,,,,"69 W. Washington Mgmt. Co., LLC","Keith Thomas","69 W. Washington Street, Suite 1430","Chicago, IL 60602",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Valley Manufacturing & Engineering, Inc.",0.00,0.00,,,,,,,,,,,,,"Mr. Roark Moudy","Valley Manufacturing & Engineering, Inc.","11915 Wicks Street","Sun Valley, CA 91352",,,,,,,,,,,,,,"",,,,,,
,"Active","Valuation Analytic Group",0.00,0.00,,,,,,,,,,,,,"Zenobia Tamuvala","Valuation Analytic Group","4665 Southwest Freeway","Houston, TX 77027",,,,,,,,,,,,,,"",,,,,,
,"Active","Verona Village, LLC",0.00,0.00,,,,,,,,,,,,,"Mr. Jeffery Holbrook","Verona Village, LLC","27201 Puerta Real, Suite 140","Mission Viejo, CA 92691",,,,,,,,,,,,,,"",,,,,,
,"Active","Veterans In Community Services, Inc.",0.00,0.00,,,,,,,,,,,,,"Mr. Ezra Bolds, Jr.","Veterans In Community Services, Inc.","10260 Matern Place","Santa Fe Springs, CA 90670",,,,,,,,,,,,,,"",,,,,,
,"Active","Village of Addison",0.00,0.00,,,,,,,,,,,,,"Mr. Joe Block","Village Manager","Village of Addison","One Friendship Plaza","Addison, IL 60101-2786",,,,,,,,,,,,,"",,,,,,
,"Active","Vinod Kumar IRRV Real Property TR 031792",0.00,0.00,,,,,,,,,,,,,"Ms. Lisa Sellon","Vinod Kumar IRRV Real Property TR 031792","340 E. 1st Street, #3667","Tustin, CA 92781",,,,,,,,,,,,,,"",,,,,,
,"Active","Virginia Regional I, LLC",0.00,0.00,,,,,,,,,,,,,"Augustus Miller","Virginia Regional I, LLC","1000 E City Hall Avenue","Norfolk, VA 23504",,,,,,,,,,,,,,"",,,,,,
,"Active","Vision Ventures Inc.",0.00,2000.00,,,,,,,,,,,,,"Mr. Richard Battaglia","Vision Ventures Inc.","3366 Via Lido","Newport Beach, CA 92663",,,,,,,,,,,,,,"",,,,,,
,"Active","Vision Ventures Inc.:13-7242B The Enclave Palm Desert CA",2000.00,2000.00,,,,,,,,,,,,,"Mr. Richard Battaglia","Vision Ventures Inc.","3366 Via Lido","Newport Beach, CA 92663",,,,,,,,,,,,,,"",,,,,,
,"Active","Visual Marketing, Inc.",0.00,3500.00,,,,,,,,,,,,,"Bonnie Lucas-Slavicek","Visual Marketing, Inc.","154 W. Erie Street","Chicago, IL 60654-3703",,,,,,,,,,,,,,"",,,,,,
,"Active","Visual Marketing, Inc.:13-7831 154 W. Erie Street Chicago IL",3500.00,3500.00,,,,,,,,,,,,,"Bonnie Lucas-Slavicek","Visual Marketing, Inc.","154 W. Erie Street","Chicago, IL 60654-3703",,,,,,,,,,,,,,"",,,,,,
,"Active","Wachovia Corporation",0.00,0.00,"Wachovia Corporation","Ms.","Cindy",,"Carpenter",,,,,,,,"Ms. Cindy Carpenter, MAI","Wachovia Corporation","370 Scotch Road","West Trenton, NJ  08628",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Walker & Dunlop, LLP",0.00,0.00,,,,,,,,,,,,,"Ernest Benjamin-Deputy Chief Underwriter","Walker & Dunlop, LLC","7501 Wisconsin Avenue","Suite 1200E","Bethesda, MD 20814-6531",,,,,,,,,,,,,"",,,,,,
,"Active","Walsh Construction Company",0.00,0.00,"Walsh Construction Company","Mr.","Keith",,"Kovach","Keith Kovach","(312) 563-5405","(312) 563-5478",,,,,"Walsh Construction Company","Attention: Keith Kovach","929 West Adams Street","Chicago, Illinois 60607",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Washington Capital Management, Inc.",0.00,0.00,,,,,,,,,,,,,"Mel Morgan Jr., MAI","Washington Capital Management, Inc.","1301 Fifth Avenue","Suite 3100","Seattle, WA 98101-2632",,,,,,,,,,,,,"",,,,,,
,"Active","Wasserstein Enterprises",0.00,0.00,,,,,,,,,,,,,"Wasserstein Enterprises","c/o Andy Udis","Newmark Knight Frank","125 Park Avenue","New York, NY 10017",,,,,,,,,,,,,"",,,,,,
,"Active","Water Tower Companies",0.00,0.00,"Water Tower Companies","Mr.","Nicholas","A.","Karris","Nicholas A. Karris",,,,,,,"Mr. Nicholas A. Karris","Water Tower Companies","415 North LaSalle Street","Suite 700A","Chicago, IL 60610",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Watermarke Properties Inc.",0.00,0.00,,,,,,,,,,,,,"Mr. Peter DiLello","Watermarke Properties Inc.","410 N. Main Street","Corona, CA 92880",,,,,,,,,,,,,,"",,,,,,
,"Active","Waterton Residential",0.00,0.00,,,,,,,,,,,,,"Keith Olson","Waterton Residential","30 South Wacker Drive","Suite 3600","Chicago, IL 60606",,,,,,,,,,,,,"",,,,,,
,"Active","WCC Phase II Realty Holding Co.",0.00,0.00,,,,,,,,,,,,,"WCC Phase II Realty Holding Co.","18802 Bardeen Avenue","Irvine, CA 92612",,,,,,,,,,,,,,,"",,,,,,
,"Active","Weiser Realty Advisors, LLC",0.00,0.00,,"Mr.","Charles","P.","Gardner, MAI","Charles P. Gardner, MAI",,,,,,"CGardner@weiserllp.com","Charles P. Gardner, MAI","Weiser Realty Advisors, LLC","1500 Corper Center Way, Suite 103","West Palm Beach, FL 33414",,,,,,,,,,"Non",,,,"",,,,,,
,"Active","Weiss & Spees, LLP",0.00,0.00,,,,,,,,,,,,,"Mr. Michael H. Weiss - Partner","Weiss & Spees, LLP","1925 Century Park East - Suite 650","Los Angeles, CA 90067",,,,,,,,,,,,,,"",,,,,,
,"Active","Wells Fargo Bank",0.00,25650.00,"Wells Fargo",,,,,,,,,,,,"Michael Franklin","Wells Fargo RETECHS Central","      Administration","1000 Louisiana St. Fth Floor","Houston, TX 77002",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Wells Fargo Bank:13-7598 GID Urban Development High Street",9900.00,9900.00,"Wells Fargo",,,,,,,,,,,,"Michael Franklin","Wells Fargo RETECHS Central","      Administration","1000 Louisiana St. Fth Floor","Houston, TX 77002",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Wells Fargo Bank:13-7858 Terramar Golden Valley Ranch CA",8000.00,8000.00,"Wells Fargo",,,,,,,,,,,,"Michael Franklin","Wells Fargo RETECHS Central","      Administration","1000 Louisiana St. Fth Floor","Houston, TX 77002",,,,,,,,,"Non",,,,"",,,,,,
,"Active","Wells Fargo Bank:13-7953 The Marketplace at River Park CA",7750.00,7750.00,"Wells Fargo",,,,,,,,,,,,"Michael Franklin","Wells Fargo RETECHS Central","      Administration","1000 Louisiana St. Fth Floor","Houston, TX 77002",,,,,,,,,"Non",,,,"",,,,,,
